frame.time_epoch,frame.len,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.flags,ftp.request.command,ftp.request.arg,ftp.response.code,ftp.response.arg
1765661464.8587759,86,10.0.3.7,10.0.3.4,21,32771,PA,,,220,(vsFTPd 2.3.4)
1765661464.858826,66,10.0.3.4,10.0.3.7,32771,21,A,,,0,
1765661464.8591602,74,10.0.3.4,10.0.3.7,32771,21,PA,USER,a,0,
1765661464.859892,66,10.0.3.7,10.0.3.4,21,32771,A,,,0,
1765661464.8598924,100,10.0.3.7,10.0.3.4,21,32771,PA,,,331,Please specify the password.
1765661464.860268,78,10.0.3.4,10.0.3.7,32771,21,PA,PASS,avery,0,
1765661464.8981218,66,10.0.3.7,10.0.3.4,21,32771,A,,,0,
1765661467.73828,88,10.0.3.7,10.0.3.4,21,32771,PA,,,530,Login incorrect.
1765661467.7387588,66,10.0.3.4,10.0.3.7,32771,21,FA,,,0,
1765661467.739567,76,10.0.3.7,10.0.3.4,21,32771,PA,,,500,OOPS:
1765661467.7395675,96,10.0.3.7,10.0.3.4,21,32771,PA,,,0,
1765661467.7396283,54,10.0.3.4,10.0.3.7,32771,21,R,,,0,
1765661467.739674,54,10.0.3.4,10.0.3.7,32771,21,R,,,0,
1765661467.7399852,90,10.0.3.7,10.0.3.4,21,32771,FPA,,,500,OOPS: child died
1765661467.7400122,54,10.0.3.4,10.0.3.7,32771,21,R,,,0,
1765661467.7422047,74,10.0.3.4,10.0.3.7,46617,21,S,,,0,
1765661467.742884,74,10.0.3.7,10.0.3.4,21,46617,SA,,,0,
1765661467.7429435,66,10.0.3.4,10.0.3.7,46617,21,A,,,0,
1765661467.7470305,86,10.0.3.7,10.0.3.4,21,46617,PA,,,220,(vsFTPd 2.3.4)
1765661467.7470791,66,10.0.3.4,10.0.3.7,46617,21,A,,,0,
1765661467.7474718,78,10.0.3.4,10.0.3.7,46617,21,PA,USER,admin,0,
1765661467.7481701,66,10.0.3.7,10.0.3.4,21,46617,A,,,0,
1765661467.7481709,100,10.0.3.7,10.0.3.4,21,46617,PA,,,331,Please specify the password.
1765661467.7485776,79,10.0.3.4,10.0.3.7,46617,21,PA,PASS,123456,0,
1765661467.7879276,66,10.0.3.7,10.0.3.4,21,46617,A,,,0,
1765661470.7079468,88,10.0.3.7,10.0.3.4,21,46617,PA,,,530,Login incorrect.
1765661470.7084,66,10.0.3.4,10.0.3.7,46617,21,FA,,,0,
1765661470.7091944,76,10.0.3.7,10.0.3.4,21,46617,PA,,,500,OOPS:
1765661470.709195,96,10.0.3.7,10.0.3.4,21,46617,PA,,,0,
1765661470.709254,54,10.0.3.4,10.0.3.7,46617,21,R,,,0,
1765661470.709299,54,10.0.3.4,10.0.3.7,46617,21,R,,,0,
1765661470.7096143,90,10.0.3.7,10.0.3.4,21,46617,FPA,,,500,OOPS: child died
1765661470.7096393,54,10.0.3.4,10.0.3.7,46617,21,R,,,0,
1765661470.7117355,74,10.0.3.4,10.0.3.7,36151,21,S,,,0,
1765661470.7124362,74,10.0.3.7,10.0.3.4,21,36151,SA,,,0,
1765661470.7124949,66,10.0.3.4,10.0.3.7,36151,21,A,,,0,
1765661470.7166052,86,10.0.3.7,10.0.3.4,21,36151,PA,,,220,(vsFTPd 2.3.4)
1765661470.716652,66,10.0.3.4,10.0.3.7,36151,21,A,,,0,
1765661470.7170734,76,10.0.3.4,10.0.3.7,36151,21,PA,USER,ftp,0,
1765661470.7177591,66,10.0.3.7,10.0.3.4,21,36151,A,,,0,
1765661470.7177596,100,10.0.3.7,10.0.3.4,21,36151,PA,,,331,Please specify the password.
1765661470.71814,79,10.0.3.4,10.0.3.7,36151,21,PA,PASS,b1uRR3,0,
1765661470.7201643,89,10.0.3.7,10.0.3.4,21,36151,PA,,,230,Login successful.
1765661470.720604,66,10.0.3.4,10.0.3.7,36151,21,FA,,,0,
1765661470.7216136,76,10.0.3.7,10.0.3.4,21,36151,PA,,,500,OOPS:
1765661470.7216144,96,10.0.3.7,10.0.3.4,21,36151,PA,,,0,
1765661470.7216144,90,10.0.3.7,10.0.3.4,21,36151,FPA,,,500,OOPS: child died
1765661470.7216632,54,10.0.3.4,10.0.3.7,36151,21,R,,,0,
1765661470.7217772,54,10.0.3.4,10.0.3.7,36151,21,R,,,0,
1765661470.721796,54,10.0.3.4,10.0.3.7,36151,21,R,,,0,
1765661520.199563,324,10.0.3.4,10.0.3.3,0,0,,,,0,
1765661520.2180974,590,10.0.3.3,10.0.3.4,0,0,,,,0,
1765661525.2817054,42,,,0,0,,,,0,
1765661525.2822702,60,,,0,0,,,,0,
1765661620.8584905,74,10.0.3.4,10.0.3.7,32833,21,S,,,0,
1765661620.8665957,60,,,0,0,,,,0,
1765661620.8666196,42,,,0,0,,,,0,
1765661620.867304,74,10.0.3.7,10.0.3.4,21,32833,SA,,,0,
1765661620.8673706,66,10.0.3.4,10.0.3.7,32833,21,A,,,0,
1765661620.8719053,86,10.0.3.7,10.0.3.4,21,32833,PA,,,220,(vsFTPd 2.3.4)
1765661620.8719573,66,10.0.3.4,10.0.3.7,32833,21,A,,,0,
1765661620.8728464,77,10.0.3.4,10.0.3.7,32833,21,PA,USER,root,0,
1765661620.8736525,66,10.0.3.7,10.0.3.4,21,32833,A,,,0,
1765661620.873653,100,10.0.3.7,10.0.3.4,21,32833,PA,,,331,Please specify the password.
1765661620.8745115,83,10.0.3.4,10.0.3.7,32833,21,PA,PASS,rootpasswd,0,
1765661620.9071748,66,10.0.3.7,10.0.3.4,21,32833,A,,,0,
1765661623.847838,88,10.0.3.7,10.0.3.4,21,32833,PA,,,530,Login incorrect.
1765661623.848331,66,10.0.3.4,10.0.3.7,32833,21,FA,,,0,
1765661623.8492584,76,10.0.3.7,10.0.3.4,21,32833,PA,,,500,OOPS:
1765661623.8492591,96,10.0.3.7,10.0.3.4,21,32833,PA,,,0,
1765661623.849319,54,10.0.3.4,10.0.3.7,32833,21,R,,,0,
1765661623.8493743,54,10.0.3.4,10.0.3.7,32833,21,R,,,0,
1765661623.849621,90,10.0.3.7,10.0.3.4,21,32833,FPA,,,500,OOPS: child died
1765661623.8496468,54,10.0.3.4,10.0.3.7,32833,21,R,,,0,
1765661623.8533075,74,10.0.3.4,10.0.3.7,37691,21,S,,,0,
1765661623.8541067,74,10.0.3.7,10.0.3.4,21,37691,SA,,,0,
1765661623.8541658,66,10.0.3.4,10.0.3.7,37691,21,A,,,0,
1765661623.8584766,86,10.0.3.7,10.0.3.4,21,37691,PA,,,220,(vsFTPd 2.3.4)
1765661623.858528,66,10.0.3.4,10.0.3.7,37691,21,A,,,0,
1765661623.8589175,77,10.0.3.4,10.0.3.7,37691,21,PA,USER,root,0,
1765661623.8596876,66,10.0.3.7,10.0.3.4,21,37691,A,,,0,
1765661623.8596878,100,10.0.3.7,10.0.3.4,21,37691,PA,,,331,Please specify the password.
1765661623.860034,80,10.0.3.4,10.0.3.7,37691,21,PA,PASS,12hrs37,0,
1765661623.897064,66,10.0.3.7,10.0.3.4,21,37691,A,,,0,
1765661626.5670347,88,10.0.3.7,10.0.3.4,21,37691,PA,,,530,Login incorrect.
1765661626.5673957,66,10.0.3.4,10.0.3.7,37691,21,FA,,,0,
1765661626.5681567,76,10.0.3.7,10.0.3.4,21,37691,PA,,,500,OOPS:
1765661626.5681574,96,10.0.3.7,10.0.3.4,21,37691,PA,,,0,
1765661626.5682104,54,10.0.3.4,10.0.3.7,37691,21,R,,,0,
1765661626.5682511,54,10.0.3.4,10.0.3.7,37691,21,R,,,0,
1765661626.5685508,90,10.0.3.7,10.0.3.4,21,37691,FPA,,,500,OOPS: child died
1765661626.5685847,54,10.0.3.4,10.0.3.7,37691,21,R,,,0,
1765661626.5705445,74,10.0.3.4,10.0.3.7,35943,21,S,,,0,
1765661626.5711396,74,10.0.3.7,10.0.3.4,21,35943,SA,,,0,
1765661626.571198,66,10.0.3.4,10.0.3.7,35943,21,A,,,0,
1765661626.5749125,86,10.0.3.7,10.0.3.4,21,35943,PA,,,220,(vsFTPd 2.3.4)
1765661626.5749571,66,10.0.3.4,10.0.3.7,35943,21,A,,,0,
1765661626.5753515,78,10.0.3.4,10.0.3.7,35943,21,PA,USER,admin,0,
1765661626.5759723,66,10.0.3.7,10.0.3.4,21,35943,A,,,0,
1765661626.5759726,100,10.0.3.7,10.0.3.4,21,35943,PA,,,331,Please specify the password.
1765661626.5763311,78,10.0.3.4,10.0.3.7,35943,21,PA,PASS,admin,0,
1765661626.616808,66,10.0.3.7,10.0.3.4,21,35943,A,,,0,
1765661629.895633,88,10.0.3.7,10.0.3.4,21,35943,PA,,,530,Login incorrect.
1765661629.8960772,66,10.0.3.4,10.0.3.7,35943,21,FA,,,0,
1765661629.8969138,76,10.0.3.7,10.0.3.4,21,35943,PA,,,500,OOPS:
1765661629.8969142,96,10.0.3.7,10.0.3.4,21,35943,PA,,,0,
1765661629.8969743,54,10.0.3.4,10.0.3.7,35943,21,R,,,0,
1765661629.897019,54,10.0.3.4,10.0.3.7,35943,21,R,,,0,
1765661629.897438,90,10.0.3.7,10.0.3.4,21,35943,FPA,,,500,OOPS: child died
1765661629.8974626,54,10.0.3.4,10.0.3.7,35943,21,R,,,0,
1765661629.8995535,74,10.0.3.4,10.0.3.7,44325,21,S,,,0,
1765661629.900279,74,10.0.3.7,10.0.3.4,21,44325,SA,,,0,
1765661629.900338,66,10.0.3.4,10.0.3.7,44325,21,A,,,0,
1765661629.9044154,86,10.0.3.7,10.0.3.4,21,44325,PA,,,220,(vsFTPd 2.3.4)
1765661629.9044638,66,10.0.3.4,10.0.3.7,44325,21,A,,,0,
1765661629.9048884,83,10.0.3.4,10.0.3.7,44325,21,PA,USER,localadmin,0,
1765661629.9055064,66,10.0.3.7,10.0.3.4,21,44325,A,,,0,
1765661629.9055068,100,10.0.3.7,10.0.3.4,21,44325,PA,,,331,Please specify the password.
1765661629.9060109,83,10.0.3.4,10.0.3.7,44325,21,PA,PASS,localadmin,0,
1765661629.9448864,66,10.0.3.7,10.0.3.4,21,44325,A,,,0,
1765661632.7759876,88,10.0.3.7,10.0.3.4,21,44325,PA,,,530,Login incorrect.
1765661632.7777674,66,10.0.3.4,10.0.3.7,44325,21,FA,,,0,
1765661632.778503,76,10.0.3.7,10.0.3.4,21,44325,PA,,,500,OOPS:
1765661632.7785034,96,10.0.3.7,10.0.3.4,21,44325,PA,,,0,
1765661632.7785556,54,10.0.3.4,10.0.3.7,44325,21,R,,,0,
1765661632.7786005,54,10.0.3.4,10.0.3.7,44325,21,R,,,0,
1765661632.7789524,90,10.0.3.7,10.0.3.4,21,44325,FPA,,,500,OOPS: child died
1765661632.7789786,54,10.0.3.4,10.0.3.7,44325,21,R,,,0,
1765661632.7823896,74,10.0.3.4,10.0.3.7,40029,21,S,,,0,
1765661632.78315,74,10.0.3.7,10.0.3.4,21,40029,SA,,,0,
1765661632.7832012,66,10.0.3.4,10.0.3.7,40029,21,A,,,0,
1765661632.7874606,86,10.0.3.7,10.0.3.4,21,40029,PA,,,220,(vsFTPd 2.3.4)
1765661632.7875,66,10.0.3.4,10.0.3.7,40029,21,A,,,0,
1765661632.7879968,78,10.0.3.4,10.0.3.7,40029,21,PA,USER,admin,0,
1765661632.7886524,66,10.0.3.7,10.0.3.4,21,40029,A,,,0,
1765661632.788653,100,10.0.3.7,10.0.3.4,21,40029,PA,,,331,Please specify the password.
1765661632.7898843,77,10.0.3.4,10.0.3.7,40029,21,PA,PASS,1234,0,
1765661632.8247612,66,10.0.3.7,10.0.3.4,21,40029,A,,,0,
1765661636.4051478,88,10.0.3.7,10.0.3.4,21,40029,PA,,,530,Login incorrect.
1765661636.4052784,66,10.0.3.4,10.0.3.7,40029,21,FA,,,0,
1765661636.4056635,76,10.0.3.7,10.0.3.4,21,40029,PA,,,500,OOPS:
1765661636.4056637,96,10.0.3.7,10.0.3.4,21,40029,PA,,,0,
1765661636.4057028,54,10.0.3.4,10.0.3.7,40029,21,R,,,0,
1765661636.4057424,54,10.0.3.4,10.0.3.7,40029,21,R,,,0,
1765661636.4060469,90,10.0.3.7,10.0.3.4,21,40029,FPA,,,500,OOPS: child died
1765661636.4060547,54,10.0.3.4,10.0.3.7,40029,21,R,,,0,
1765661636.407298,74,10.0.3.4,10.0.3.7,33187,21,S,,,0,
1765661636.4076703,74,10.0.3.7,10.0.3.4,21,33187,SA,,,0,
1765661636.4076855,66,10.0.3.4,10.0.3.7,33187,21,A,,,0,
1765661636.4094195,86,10.0.3.7,10.0.3.4,21,33187,PA,,,220,(vsFTPd 2.3.4)
1765661636.4094303,66,10.0.3.4,10.0.3.7,33187,21,A,,,0,
1765661636.4096355,76,10.0.3.4,10.0.3.7,33187,21,PA,USER,apc,0,
1765661636.410082,66,10.0.3.7,10.0.3.4,21,33187,A,,,0,
1765661636.410082,100,10.0.3.7,10.0.3.4,21,33187,PA,,,331,Please specify the password.
1765661636.410154,76,10.0.3.4,10.0.3.7,33187,21,PA,PASS,apc,0,
1765661636.4440897,66,10.0.3.7,10.0.3.4,21,33187,A,,,0,
1765661639.0942693,88,10.0.3.7,10.0.3.4,21,33187,PA,,,530,Login incorrect.
1765661639.0946581,66,10.0.3.4,10.0.3.7,33187,21,FA,,,0,
1765661639.0954924,76,10.0.3.7,10.0.3.4,21,33187,PA,,,500,OOPS:
1765661639.0954928,96,10.0.3.7,10.0.3.4,21,33187,PA,,,0,
1765661639.0955434,54,10.0.3.4,10.0.3.7,33187,21,R,,,0,
1765661639.095587,54,10.0.3.4,10.0.3.7,33187,21,R,,,0,
1765661639.0959764,90,10.0.3.7,10.0.3.4,21,33187,FPA,,,500,OOPS: child died
1765661639.0960028,54,10.0.3.4,10.0.3.7,33187,21,R,,,0,
1765661639.099065,74,10.0.3.4,10.0.3.7,37997,21,S,,,0,
1765661639.099713,74,10.0.3.7,10.0.3.4,21,37997,SA,,,0,
1765661639.099761,66,10.0.3.4,10.0.3.7,37997,21,A,,,0,
1765661639.104227,86,10.0.3.7,10.0.3.4,21,37997,PA,,,220,(vsFTPd 2.3.4)
1765661639.1042678,66,10.0.3.4,10.0.3.7,37997,21,A,,,0,
1765661639.1047204,78,10.0.3.4,10.0.3.7,37997,21,PA,USER,admin,0,
1765661639.1054518,66,10.0.3.7,10.0.3.4,21,37997,A,,,0,
1765661639.1057377,100,10.0.3.7,10.0.3.4,21,37997,PA,,,331,Please specify the password.
1765661639.1060975,76,10.0.3.4,10.0.3.7,37997,21,PA,PASS,nas,0,
1765661639.143857,66,10.0.3.7,10.0.3.4,21,37997,A,,,0,
1765661642.2138085,88,10.0.3.7,10.0.3.4,21,37997,PA,,,530,Login incorrect.
1765661642.2142267,66,10.0.3.4,10.0.3.7,37997,21,FA,,,0,
1765661642.2150145,76,10.0.3.7,10.0.3.4,21,37997,PA,,,500,OOPS:
1765661642.2150147,96,10.0.3.7,10.0.3.4,21,37997,PA,,,0,
1765661642.2150648,54,10.0.3.4,10.0.3.7,37997,21,R,,,0,
1765661642.215108,54,10.0.3.4,10.0.3.7,37997,21,R,,,0,
1765661642.2154477,90,10.0.3.7,10.0.3.4,21,37997,FPA,,,500,OOPS: child died
1765661642.2154734,54,10.0.3.4,10.0.3.7,37997,21,R,,,0,
1765661642.2186997,74,10.0.3.4,10.0.3.7,33395,21,S,,,0,
1765661642.2193959,74,10.0.3.7,10.0.3.4,21,33395,SA,,,0,
1765661642.219445,66,10.0.3.4,10.0.3.7,33395,21,A,,,0,
1765661642.2236671,86,10.0.3.7,10.0.3.4,21,33395,PA,,,220,(vsFTPd 2.3.4)
1765661642.2237077,66,10.0.3.4,10.0.3.7,33395,21,A,,,0,
1765661642.2241416,77,10.0.3.4,10.0.3.7,33395,21,PA,USER,Root,0,
1765661642.2248945,66,10.0.3.7,10.0.3.4,21,33395,A,,,0,
1765661642.2250881,100,10.0.3.7,10.0.3.4,21,33395,PA,,,331,Please specify the password.
1765661642.2253313,77,10.0.3.4,10.0.3.7,33395,21,PA,PASS,wago,0,
1765661642.2629266,66,10.0.3.7,10.0.3.4,21,33395,A,,,0,
1765661644.7427964,88,10.0.3.7,10.0.3.4,21,33395,PA,,,530,Login incorrect.
1765661644.7429721,66,10.0.3.4,10.0.3.7,33395,21,FA,,,0,
1765661644.743239,76,10.0.3.7,10.0.3.4,21,33395,PA,,,500,OOPS:
1765661644.7432392,96,10.0.3.7,10.0.3.4,21,33395,PA,,,0,
1765661644.7432659,54,10.0.3.4,10.0.3.7,33395,21,R,,,0,
1765661644.7432873,54,10.0.3.4,10.0.3.7,33395,21,R,,,0,
1765661644.744949,74,10.0.3.4,10.0.3.7,39305,21,S,,,0,
1765661644.745178,74,10.0.3.7,10.0.3.4,21,39305,SA,,,0,
1765661644.7452006,66,10.0.3.4,10.0.3.7,39305,21,A,,,0,
1765661644.7471232,86,10.0.3.7,10.0.3.4,21,39305,PA,,,220,(vsFTPd 2.3.4)
1765661644.7471411,66,10.0.3.4,10.0.3.7,39305,21,A,,,0,
1765661644.7473488,78,10.0.3.4,10.0.3.7,39305,21,PA,USER,Admin,0,
1765661644.7475867,66,10.0.3.7,10.0.3.4,21,39305,A,,,0,
1765661644.747693,100,10.0.3.7,10.0.3.4,21,39305,PA,,,331,Please specify the password.
1765661644.7478004,77,10.0.3.4,10.0.3.7,39305,21,PA,PASS,wago,0,
1765661644.7817864,66,10.0.3.7,10.0.3.4,21,39305,A,,,0,
1765661648.3420775,88,10.0.3.7,10.0.3.4,21,39305,PA,,,530,Login incorrect.
1765661648.342487,66,10.0.3.4,10.0.3.7,39305,21,FA,,,0,
1765661648.3433294,76,10.0.3.7,10.0.3.4,21,39305,PA,,,500,OOPS:
1765661648.3433297,96,10.0.3.7,10.0.3.4,21,39305,PA,,,0,
1765661648.343384,54,10.0.3.4,10.0.3.7,39305,21,R,,,0,
1765661648.3434258,54,10.0.3.4,10.0.3.7,39305,21,R,,,0,
1765661648.343632,90,10.0.3.7,10.0.3.4,21,39305,FPA,,,500,OOPS: child died
1765661648.3436506,54,10.0.3.4,10.0.3.7,39305,21,R,,,0,
1765661648.3469472,74,10.0.3.4,10.0.3.7,35505,21,S,,,0,
1765661648.3476632,74,10.0.3.7,10.0.3.4,21,35505,SA,,,0,
1765661648.347714,66,10.0.3.4,10.0.3.7,35505,21,A,,,0,
1765661648.352026,86,10.0.3.7,10.0.3.4,21,35505,PA,,,220,(vsFTPd 2.3.4)
1765661648.3520668,66,10.0.3.4,10.0.3.7,35505,21,A,,,0,
1765661648.3525167,77,10.0.3.4,10.0.3.7,35505,21,PA,USER,User,0,
1765661648.3533995,66,10.0.3.7,10.0.3.4,21,35505,A,,,0,
1765661648.3534,100,10.0.3.7,10.0.3.4,21,35505,PA,,,331,Please specify the password.
1765661648.3536572,77,10.0.3.4,10.0.3.7,35505,21,PA,PASS,user,0,
1765661648.3917205,66,10.0.3.7,10.0.3.4,21,35505,A,,,0,
1765661651.02291,88,10.0.3.7,10.0.3.4,21,35505,PA,,,530,Login incorrect.
1765661651.0232975,66,10.0.3.4,10.0.3.7,35505,21,FA,,,0,
1765661651.025032,76,10.0.3.7,10.0.3.4,21,35505,PA,,,500,OOPS:
1765661651.0250325,96,10.0.3.7,10.0.3.4,21,35505,PA,,,0,
1765661651.025084,54,10.0.3.4,10.0.3.7,35505,21,R,,,0,
1765661651.0251312,54,10.0.3.4,10.0.3.7,35505,21,R,,,0,
1765661651.0254853,90,10.0.3.7,10.0.3.4,21,35505,FPA,,,500,OOPS: child died
1765661651.0255094,54,10.0.3.4,10.0.3.7,35505,21,R,,,0,
1765661651.0276468,74,10.0.3.4,10.0.3.7,34185,21,S,,,0,
1765661651.0283067,74,10.0.3.7,10.0.3.4,21,34185,SA,,,0,
1765661651.0283585,66,10.0.3.4,10.0.3.7,34185,21,A,,,0,
1765661651.032789,86,10.0.3.7,10.0.3.4,21,34185,PA,,,220,(vsFTPd 2.3.4)
1765661651.0328302,66,10.0.3.4,10.0.3.7,34185,21,A,,,0,
1765661651.033547,78,10.0.3.4,10.0.3.7,34185,21,PA,USER,Guest,0,
1765661651.0342252,66,10.0.3.7,10.0.3.4,21,34185,A,,,0,
1765661651.0345144,100,10.0.3.7,10.0.3.4,21,34185,PA,,,331,Please specify the password.
1765661651.0347664,78,10.0.3.4,10.0.3.7,34185,21,PA,PASS,guest,0,
1765661651.0707767,66,10.0.3.7,10.0.3.4,21,34185,A,,,0,
1765661654.1215577,88,10.0.3.7,10.0.3.4,21,34185,PA,,,530,Login incorrect.
1765661654.1219,66,10.0.3.4,10.0.3.7,34185,21,FA,,,0,
1765661654.1227422,76,10.0.3.7,10.0.3.4,21,34185,PA,,,500,OOPS:
1765661654.1227427,96,10.0.3.7,10.0.3.4,21,34185,PA,,,0,
1765661654.1227925,54,10.0.3.4,10.0.3.7,34185,21,R,,,0,
1765661654.1228366,54,10.0.3.4,10.0.3.7,34185,21,R,,,0,
1765661654.1230407,90,10.0.3.7,10.0.3.4,21,34185,FPA,,,500,OOPS: child died
1765661654.1230652,54,10.0.3.4,10.0.3.7,34185,21,R,,,0,
1765661654.1262813,74,10.0.3.4,10.0.3.7,41609,21,S,,,0,
1765661654.12708,74,10.0.3.7,10.0.3.4,21,41609,SA,,,0,
1765661654.1271315,66,10.0.3.4,10.0.3.7,41609,21,A,,,0,
1765661654.131424,86,10.0.3.7,10.0.3.4,21,41609,PA,,,220,(vsFTPd 2.3.4)
1765661654.1314664,66,10.0.3.4,10.0.3.7,41609,21,A,,,0,
1765661654.1320689,78,10.0.3.4,10.0.3.7,41609,21,PA,USER,admin,0,
1765661654.1327608,66,10.0.3.7,10.0.3.4,21,41609,A,,,0,
1765661654.1330452,100,10.0.3.7,10.0.3.4,21,41609,PA,,,331,Please specify the password.
1765661654.13355,81,10.0.3.4,10.0.3.7,41609,21,PA,PASS,password,0,
1765661654.170371,66,10.0.3.7,10.0.3.4,21,41609,A,,,0,
1765661656.630798,88,10.0.3.7,10.0.3.4,21,41609,PA,,,530,Login incorrect.
1765661656.631202,66,10.0.3.4,10.0.3.7,41609,21,FA,,,0,
1765661656.6319842,76,10.0.3.7,10.0.3.4,21,41609,PA,,,500,OOPS:
1765661656.6319845,96,10.0.3.7,10.0.3.4,21,41609,PA,,,0,
1765661656.632036,54,10.0.3.4,10.0.3.7,41609,21,R,,,0,
1765661656.6320777,54,10.0.3.4,10.0.3.7,41609,21,R,,,0,
1765661656.6324146,90,10.0.3.7,10.0.3.4,21,41609,FPA,,,500,OOPS: child died
1765661656.6324408,54,10.0.3.4,10.0.3.7,41609,21,R,,,0,
1765661656.6355662,74,10.0.3.4,10.0.3.7,43765,21,S,,,0,
1765661656.6364262,74,10.0.3.7,10.0.3.4,21,43765,SA,,,0,
1765661656.6364763,66,10.0.3.4,10.0.3.7,43765,21,A,,,0,
1765661656.6408172,86,10.0.3.7,10.0.3.4,21,43765,PA,,,220,(vsFTPd 2.3.4)
1765661656.640859,66,10.0.3.4,10.0.3.7,43765,21,A,,,0,
1765661656.641363,74,10.0.3.4,10.0.3.7,43765,21,PA,USER,a,0,
1765661656.6420817,66,10.0.3.7,10.0.3.4,21,43765,A,,,0,
1765661656.6420822,100,10.0.3.7,10.0.3.4,21,43765,PA,,,331,Please specify the password.
1765661656.6423357,78,10.0.3.4,10.0.3.7,43765,21,PA,PASS,avery,0,
1765661656.679364,66,10.0.3.7,10.0.3.4,21,43765,A,,,0,
1765661659.4098413,88,10.0.3.7,10.0.3.4,21,43765,PA,,,530,Login incorrect.
1765661659.4102213,66,10.0.3.4,10.0.3.7,43765,21,FA,,,0,
1765661659.4109902,76,10.0.3.7,10.0.3.4,21,43765,PA,,,500,OOPS:
1765661659.4109907,96,10.0.3.7,10.0.3.4,21,43765,PA,,,0,
1765661659.4110408,54,10.0.3.4,10.0.3.7,43765,21,R,,,0,
1765661659.4110813,54,10.0.3.4,10.0.3.7,43765,21,R,,,0,
1765661659.4121146,90,10.0.3.7,10.0.3.4,21,43765,FPA,,,500,OOPS: child died
1765661659.412139,54,10.0.3.4,10.0.3.7,43765,21,R,,,0,
1765661659.414528,74,10.0.3.4,10.0.3.7,34067,21,S,,,0,
1765661659.415243,74,10.0.3.7,10.0.3.4,21,34067,SA,,,0,
1765661659.415291,66,10.0.3.4,10.0.3.7,34067,21,A,,,0,
1765661659.4196475,86,10.0.3.7,10.0.3.4,21,34067,PA,,,220,(vsFTPd 2.3.4)
1765661659.419687,66,10.0.3.4,10.0.3.7,34067,21,A,,,0,
1765661659.4201689,78,10.0.3.4,10.0.3.7,34067,21,PA,USER,admin,0,
1765661659.420852,66,10.0.3.7,10.0.3.4,21,34067,A,,,0,
1765661659.4208527,100,10.0.3.7,10.0.3.4,21,34067,PA,,,331,Please specify the password.
1765661659.4211879,79,10.0.3.4,10.0.3.7,34067,21,PA,PASS,123456,0,
1765661659.4595187,66,10.0.3.7,10.0.3.4,21,34067,A,,,0,
1765661663.2690523,88,10.0.3.7,10.0.3.4,21,34067,PA,,,530,Login incorrect.
1765661663.269371,66,10.0.3.4,10.0.3.7,34067,21,FA,,,0,
1765661663.2701108,76,10.0.3.7,10.0.3.4,21,34067,PA,,,500,OOPS:
1765661663.270111,96,10.0.3.7,10.0.3.4,21,34067,PA,,,0,
1765661663.2701614,54,10.0.3.4,10.0.3.7,34067,21,R,,,0,
1765661663.270207,54,10.0.3.4,10.0.3.7,34067,21,R,,,0,
1765661663.270407,90,10.0.3.7,10.0.3.4,21,34067,FPA,,,500,OOPS: child died
1765661663.2704325,54,10.0.3.4,10.0.3.7,34067,21,R,,,0,
1765661663.2739863,74,10.0.3.4,10.0.3.7,46747,21,S,,,0,
1765661663.274765,74,10.0.3.7,10.0.3.4,21,46747,SA,,,0,
1765661663.2748148,66,10.0.3.4,10.0.3.7,46747,21,A,,,0,
1765661663.27905,86,10.0.3.7,10.0.3.4,21,46747,PA,,,220,(vsFTPd 2.3.4)
1765661663.279091,66,10.0.3.4,10.0.3.7,46747,21,A,,,0,
1765661663.2795763,78,10.0.3.4,10.0.3.7,46747,21,PA,USER,adtec,0,
1765661663.2802978,66,10.0.3.7,10.0.3.4,21,46747,A,,,0,
1765661663.2802982,100,10.0.3.7,10.0.3.4,21,46747,PA,,,331,Please specify the password.
1765661663.280554,77,10.0.3.4,10.0.3.7,46747,21,PA,PASS,none,0,
1765661663.3183508,66,10.0.3.7,10.0.3.4,21,46747,A,,,0,
1765661666.6783621,88,10.0.3.7,10.0.3.4,21,46747,PA,,,530,Login incorrect.
1765661666.6788054,66,10.0.3.4,10.0.3.7,46747,21,FA,,,0,
1765661666.6796157,76,10.0.3.7,10.0.3.4,21,46747,PA,,,500,OOPS:
1765661666.6796162,96,10.0.3.7,10.0.3.4,21,46747,PA,,,0,
1765661666.679672,54,10.0.3.4,10.0.3.7,46747,21,R,,,0,
1765661666.6797209,54,10.0.3.4,10.0.3.7,46747,21,R,,,0,
1765661666.680143,90,10.0.3.7,10.0.3.4,21,46747,FPA,,,500,OOPS: child died
1765661666.680171,54,10.0.3.4,10.0.3.7,46747,21,R,,,0,
1765661666.6836467,74,10.0.3.4,10.0.3.7,39001,21,S,,,0,
1765661666.6844156,74,10.0.3.7,10.0.3.4,21,39001,SA,,,0,
1765661666.68447,66,10.0.3.4,10.0.3.7,39001,21,A,,,0,
1765661666.6895173,86,10.0.3.7,10.0.3.4,21,39001,PA,,,220,(vsFTPd 2.3.4)
1765661666.6895583,66,10.0.3.4,10.0.3.7,39001,21,A,,,0,
1765661666.6900468,78,10.0.3.4,10.0.3.7,39001,21,PA,USER,admin,0,
1765661666.6907976,66,10.0.3.7,10.0.3.4,21,39001,A,,,0,
1765661666.690798,100,10.0.3.7,10.0.3.4,21,39001,PA,,,331,Please specify the password.
